userId	geneSymbol	geneName	entrezgene	gLink
100885778	NALCN-AS1	NALCN antisense RNA 1	100885778	https://www.ncbi.nlm.nih.gov/gene/?term=100885778
100885781	LINC00348	long intergenic non-protein coding RNA 348	100885781	https://www.ncbi.nlm.nih.gov/gene/?term=100885781
10094	ARPC3	actin related protein 2/3 complex subunit 3	10094	https://www.ncbi.nlm.nih.gov/gene/?term=10094
10095	ARPC1B	actin related protein 2/3 complex subunit 1B	10095	https://www.ncbi.nlm.nih.gov/gene/?term=10095
100996263	LOC100996263	uncharacterized LOC100996263	100996263	https://www.ncbi.nlm.nih.gov/gene/?term=100996263
100996286	LINC02273	long intergenic non-protein coding RNA 2273	100996286	https://www.ncbi.nlm.nih.gov/gene/?term=100996286
100996425	ARLNC1	androgen receptor regulated long noncoding RNA 1	100996425	https://www.ncbi.nlm.nih.gov/gene/?term=100996425
100996485	C5orf66	chromosome 5 open reading frame 66	100996485	https://www.ncbi.nlm.nih.gov/gene/?term=100996485
100996511	LINC01355	long intergenic non-protein coding RNA 1355	100996511	https://www.ncbi.nlm.nih.gov/gene/?term=100996511
100996539	ITPR1-DT	ITPR1 divergent transcript	100996539	https://www.ncbi.nlm.nih.gov/gene/?term=100996539
100996590	LINC01505	long intergenic non-protein coding RNA 1505	100996590	https://www.ncbi.nlm.nih.gov/gene/?term=100996590
100996654	LOC100996654	uncharacterized LOC100996654	100996654	https://www.ncbi.nlm.nih.gov/gene/?term=100996654
100996702	LINC01356	long intergenic non-protein coding RNA 1356	100996702	https://www.ncbi.nlm.nih.gov/gene/?term=100996702
100996724	LOC100996724	NA	100996724	https://www.ncbi.nlm.nih.gov/gene/?term=100996724
100996740	LOC100996740	uncharacterized LOC100996740	100996740	https://www.ncbi.nlm.nih.gov/gene/?term=100996740
10101	NUBP2	nucleotide binding protein 2	10101	https://www.ncbi.nlm.nih.gov/gene/?term=10101
10105	PPIF	peptidylprolyl isomerase F	10105	https://www.ncbi.nlm.nih.gov/gene/?term=10105
101060200	ZNF891	zinc finger protein 891	101060200	https://www.ncbi.nlm.nih.gov/gene/?term=101060200
101060264	FOXP4-AS1	FOXP4 antisense RNA 1	101060264	https://www.ncbi.nlm.nih.gov/gene/?term=101060264
101060544	LINC01563	long intergenic non-protein coding RNA 1563	101060544	https://www.ncbi.nlm.nih.gov/gene/?term=101060544
10112	KIF20A	kinesin family member 20A	10112	https://www.ncbi.nlm.nih.gov/gene/?term=10112
10113	PREB	prolactin regulatory element binding	10113	https://www.ncbi.nlm.nih.gov/gene/?term=10113
10120	ACTR1B	actin related protein 1B	10120	https://www.ncbi.nlm.nih.gov/gene/?term=10120
10128	LRPPRC	leucine rich pentatricopeptide repeat containing	10128	https://www.ncbi.nlm.nih.gov/gene/?term=10128
10130	PDIA6	protein disulfide isomerase family A member 6	10130	https://www.ncbi.nlm.nih.gov/gene/?term=10130
10133	OPTN	optineurin	10133	https://www.ncbi.nlm.nih.gov/gene/?term=10133
10134	BCAP31	B cell receptor associated protein 31	10134	https://www.ncbi.nlm.nih.gov/gene/?term=10134
10136	CELA3A	chymotrypsin like elastase family member 3A	10136	https://www.ncbi.nlm.nih.gov/gene/?term=10136
101362076	GVQW1	GVQW motif containing 1	101362076	https://www.ncbi.nlm.nih.gov/gene/?term=101362076
10137	RBM12	RNA binding motif protein 12	10137	https://www.ncbi.nlm.nih.gov/gene/?term=10137
10139	ARFRP1	ADP ribosylation factor related protein 1	10139	https://www.ncbi.nlm.nih.gov/gene/?term=10139
10141	LINC01587	long intergenic non-protein coding RNA 1587	10141	https://www.ncbi.nlm.nih.gov/gene/?term=10141
101410533	YTHDF3-AS1	YTHDF3 antisense RNA 1 (head to head)	101410533	https://www.ncbi.nlm.nih.gov/gene/?term=101410533
10151	HNRNPA3P1	heterogeneous nuclear ribonucleoprotein A3 pseudogene 1	10151	https://www.ncbi.nlm.nih.gov/gene/?term=10151
10153	CEBPZ	CCAAT enhancer binding protein zeta	10153	https://www.ncbi.nlm.nih.gov/gene/?term=10153
10155	TRIM28	tripartite motif containing 28	10155	https://www.ncbi.nlm.nih.gov/gene/?term=10155
101559451	LOC101559451	uncharacterized LOC101559451	101559451	https://www.ncbi.nlm.nih.gov/gene/?term=101559451
10160	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1	10160	https://www.ncbi.nlm.nih.gov/gene/?term=10160
10164	CHST4	carbohydrate sulfotransferase 4	10164	https://www.ncbi.nlm.nih.gov/gene/?term=10164
10165	SLC25A13	solute carrier family 25 member 13	10165	https://www.ncbi.nlm.nih.gov/gene/?term=10165
10166	SLC25A15	solute carrier family 25 member 15	10166	https://www.ncbi.nlm.nih.gov/gene/?term=10166
101669762	BLACAT1	bladder cancer associated transcript 1	101669762	https://www.ncbi.nlm.nih.gov/gene/?term=101669762
10170	DHRS9	dehydrogenase/reductase 9	10170	https://www.ncbi.nlm.nih.gov/gene/?term=10170
10174	SORBS3	sorbin and SH3 domain containing 3	10174	https://www.ncbi.nlm.nih.gov/gene/?term=10174
101752400	CAPN10-DT	CAPN10 divergent transcript	101752400	https://www.ncbi.nlm.nih.gov/gene/?term=101752400
10188	TNK2	tyrosine kinase non receptor 2	10188	https://www.ncbi.nlm.nih.gov/gene/?term=10188
10189	ALYREF	Aly/REF export factor	10189	https://www.ncbi.nlm.nih.gov/gene/?term=10189
1019	CDK4	cyclin dependent kinase 4	1019	https://www.ncbi.nlm.nih.gov/gene/?term=1019
101926888	RALY-AS1	RALY antisense RNA 1	101926888	https://www.ncbi.nlm.nih.gov/gene/?term=101926888
101926907	LOC101926907	uncharacterized LOC101926907	101926907	https://www.ncbi.nlm.nih.gov/gene/?term=101926907
101926913	LOC101926913	uncharacterized LOC101926913	101926913	https://www.ncbi.nlm.nih.gov/gene/?term=101926913
101926915	LOC101926915	uncharacterized LOC101926915	101926915	https://www.ncbi.nlm.nih.gov/gene/?term=101926915
101926942	LINC02653	long intergenic non-protein coding RNA 2653	101926942	https://www.ncbi.nlm.nih.gov/gene/?term=101926942
101926944	LOC101926944	uncharacterized LOC101926944	101926944	https://www.ncbi.nlm.nih.gov/gene/?term=101926944
101926963	LOC101926963	uncharacterized LOC101926963	101926963	https://www.ncbi.nlm.nih.gov/gene/?term=101926963
101926975	LINC01844	long intergenic non-protein coding RNA 1844	101926975	https://www.ncbi.nlm.nih.gov/gene/?term=101926975
101926978	LINC01111	long intergenic non-protein coding RNA 1111	101926978	https://www.ncbi.nlm.nih.gov/gene/?term=101926978
101926987	DLGAP4-AS1	DLGAP4 antisense RNA 1	101926987	https://www.ncbi.nlm.nih.gov/gene/?term=101926987
101927003	PKIA-AS1	PKIA antisense RNA 1	101927003	https://www.ncbi.nlm.nih.gov/gene/?term=101927003
101927021	LOC101927021	uncharacterized LOC101927021	101927021	https://www.ncbi.nlm.nih.gov/gene/?term=101927021
101927040	LOC101927040	uncharacterized LOC101927040	101927040	https://www.ncbi.nlm.nih.gov/gene/?term=101927040
101927060	LOC101927060	uncharacterized LOC101927060	101927060	https://www.ncbi.nlm.nih.gov/gene/?term=101927060
101927069	LOC101927069	uncharacterized LOC101927069	101927069	https://www.ncbi.nlm.nih.gov/gene/?term=101927069
101927075	FGF10-AS1	FGF10 antisense RNA 1	101927075	https://www.ncbi.nlm.nih.gov/gene/?term=101927075
101927081	MIR4307HG	MIR4307 host gene	101927081	https://www.ncbi.nlm.nih.gov/gene/?term=101927081
101927089	LOC101927089	uncharacterized LOC101927089	101927089	https://www.ncbi.nlm.nih.gov/gene/?term=101927089
101927112	LINC01581	long intergenic non-protein coding RNA 1581	101927112	https://www.ncbi.nlm.nih.gov/gene/?term=101927112
101927117	PLCG1-AS1	PLCG1 antisense RNA 1	101927117	https://www.ncbi.nlm.nih.gov/gene/?term=101927117
101927123	LINC02016	long intergenic non-protein coding RNA 2016	101927123	https://www.ncbi.nlm.nih.gov/gene/?term=101927123
101927125	ELFN1-AS1	ELFN1 antisense RNA 1	101927125	https://www.ncbi.nlm.nih.gov/gene/?term=101927125
101927151	LOC101927151	uncharacterized LOC101927151	101927151	https://www.ncbi.nlm.nih.gov/gene/?term=101927151
101927159	LOC101927159	uncharacterized LOC101927159	101927159	https://www.ncbi.nlm.nih.gov/gene/?term=101927159
101927196	FSIP2-AS2	FSIP2 antisense RNA 2	101927196	https://www.ncbi.nlm.nih.gov/gene/?term=101927196
101927204	FAM111A-DT	FAM111A divergent transcript	101927204	https://www.ncbi.nlm.nih.gov/gene/?term=101927204
101927224	LINC01049	long intergenic non-protein coding RNA 1049	101927224	https://www.ncbi.nlm.nih.gov/gene/?term=101927224
101927247	LOC101927247	uncharacterized LOC101927247	101927247	https://www.ncbi.nlm.nih.gov/gene/?term=101927247
101927263	LOC101927263	uncharacterized LOC101927263	101927263	https://www.ncbi.nlm.nih.gov/gene/?term=101927263
101927279	EP300-AS1	EP300 antisense RNA 1	101927279	https://www.ncbi.nlm.nih.gov/gene/?term=101927279
101927286	LINC02254	long intergenic non-protein coding RNA 2254	101927286	https://www.ncbi.nlm.nih.gov/gene/?term=101927286
101927295	LINC01360	long intergenic non-protein coding RNA 1360	101927295	https://www.ncbi.nlm.nih.gov/gene/?term=101927295
101927346	LINC02047	long intergenic non-protein coding RNA 2047	101927346	https://www.ncbi.nlm.nih.gov/gene/?term=101927346
101927360	LINC01103	long intergenic non-protein coding RNA 1103	101927360	https://www.ncbi.nlm.nih.gov/gene/?term=101927360
101927362	LINC01875	long intergenic non-protein coding RNA 1875	101927362	https://www.ncbi.nlm.nih.gov/gene/?term=101927362
101927377	LOC101927377	uncharacterized LOC101927377	101927377	https://www.ncbi.nlm.nih.gov/gene/?term=101927377
101927396	LINC01514	long intergenic non-protein coding RNA 1514	101927396	https://www.ncbi.nlm.nih.gov/gene/?term=101927396
101927406	LINC01821	long intergenic non-protein coding RNA 1821	101927406	https://www.ncbi.nlm.nih.gov/gene/?term=101927406
101927420	LOC101927420	uncharacterized LOC101927420	101927420	https://www.ncbi.nlm.nih.gov/gene/?term=101927420
101927422	GNA14-AS1	GNA14 antisense RNA 1	101927422	https://www.ncbi.nlm.nih.gov/gene/?term=101927422
101927433	LINC01255	long intergenic non-protein coding RNA 1255	101927433	https://www.ncbi.nlm.nih.gov/gene/?term=101927433
101927513	LOC101927513	uncharacterized LOC101927513	101927513	https://www.ncbi.nlm.nih.gov/gene/?term=101927513
101927523	LINC02620	long intergenic non-protein coding RNA 2620	101927523	https://www.ncbi.nlm.nih.gov/gene/?term=101927523
101927526	LINC01656	long intergenic non-protein coding RNA 1656	101927526	https://www.ncbi.nlm.nih.gov/gene/?term=101927526
101927534	LOC101927534	uncharacterized LOC101927534	101927534	https://www.ncbi.nlm.nih.gov/gene/?term=101927534
101927550	LOC101927550	uncharacterized LOC101927550	101927550	https://www.ncbi.nlm.nih.gov/gene/?term=101927550
101927597	NCK1-DT	NCK1 divergent transcript	101927597	https://www.ncbi.nlm.nih.gov/gene/?term=101927597
101927606	LINC01922	long intergenic non-protein coding RNA 1922	101927606	https://www.ncbi.nlm.nih.gov/gene/?term=101927606
101927608	LOC101927608	uncharacterized LOC101927608	101927608	https://www.ncbi.nlm.nih.gov/gene/?term=101927608
101927609	LOC101927609	uncharacterized LOC101927609	101927609	https://www.ncbi.nlm.nih.gov/gene/?term=101927609
101927612	RNF139-AS1	RNF139 antisense RNA 1 (head to head)	101927612	https://www.ncbi.nlm.nih.gov/gene/?term=101927612
101927623	LOC101927623	uncharacterized LOC101927623	101927623	https://www.ncbi.nlm.nih.gov/gene/?term=101927623
101927667	LINC01535	long intergenic non-protein coding RNA 1535	101927667	https://www.ncbi.nlm.nih.gov/gene/?term=101927667
101927699	LOC101927699	uncharacterized LOC101927699	101927699	https://www.ncbi.nlm.nih.gov/gene/?term=101927699
101927701	LINC01812	long intergenic non-protein coding RNA 1812	101927701	https://www.ncbi.nlm.nih.gov/gene/?term=101927701
101927702	LOC101927702	uncharacterized LOC101927702	101927702	https://www.ncbi.nlm.nih.gov/gene/?term=101927702
101927735	TMEM132D-AS2	TMEM132D antisense RNA 2	101927735	https://www.ncbi.nlm.nih.gov/gene/?term=101927735
101927770	LOC101927770	uncharacterized LOC101927770	101927770	https://www.ncbi.nlm.nih.gov/gene/?term=101927770
101927808	CLSTN2-AS1	CLSTN2 antisense RNA 1	101927808	https://www.ncbi.nlm.nih.gov/gene/?term=101927808
101927811	LOC101927811	uncharacterized LOC101927811	101927811	https://www.ncbi.nlm.nih.gov/gene/?term=101927811
101927865	MYOSLID-AS1	MYOSLID antisense RNA 1	101927865	https://www.ncbi.nlm.nih.gov/gene/?term=101927865
101927900	LINC01477	long intergenic non-protein coding RNA 1477	101927900	https://www.ncbi.nlm.nih.gov/gene/?term=101927900
101927914	LOC101927914	uncharacterized LOC101927914	101927914	https://www.ncbi.nlm.nih.gov/gene/?term=101927914
101927948	LOC101927948	uncharacterized LOC101927948	101927948	https://www.ncbi.nlm.nih.gov/gene/?term=101927948
101927953	C5orf66-AS1	C5orf66 antisense RNA 1	101927953	https://www.ncbi.nlm.nih.gov/gene/?term=101927953
101927980	SLC14A2-AS1	SLC14A2 antisense RNA 1	101927980	https://www.ncbi.nlm.nih.gov/gene/?term=101927980
101927994	LINC01087	long intergenic non-protein coding RNA 1087	101927994	https://www.ncbi.nlm.nih.gov/gene/?term=101927994
101928022	LINC01214	long intergenic non-protein coding RNA 1214	101928022	https://www.ncbi.nlm.nih.gov/gene/?term=101928022
101928031	LINC01809	long intergenic non-protein coding RNA 1809	101928031	https://www.ncbi.nlm.nih.gov/gene/?term=101928031
101928045	LOC101928045	uncharacterized LOC101928045	101928045	https://www.ncbi.nlm.nih.gov/gene/?term=101928045
101928087	LOC101928087	uncharacterized LOC101928087	101928087	https://www.ncbi.nlm.nih.gov/gene/?term=101928087
101928123	LOC101928123	uncharacterized LOC101928123	101928123	https://www.ncbi.nlm.nih.gov/gene/?term=101928123
101928144	LOC101928144	uncharacterized LOC101928144	101928144	https://www.ncbi.nlm.nih.gov/gene/?term=101928144
101928161	NCKAP5-AS2	NCKAP5 antisense RNA 2	101928161	https://www.ncbi.nlm.nih.gov/gene/?term=101928161
101928165	CASC17	cancer susceptibility 17	101928165	https://www.ncbi.nlm.nih.gov/gene/?term=101928165
101928173	LINC01943	long intergenic non-protein coding RNA 1943	101928173	https://www.ncbi.nlm.nih.gov/gene/?term=101928173
101928191	LOC101928191	uncharacterized LOC101928191	101928191	https://www.ncbi.nlm.nih.gov/gene/?term=101928191
101928278	LOC101928278	uncharacterized LOC101928278	101928278	https://www.ncbi.nlm.nih.gov/gene/?term=101928278
101928376	IL12A-AS1	IL12A antisense RNA 1	101928376	https://www.ncbi.nlm.nih.gov/gene/?term=101928376
101928386	LOC101928386	uncharacterized LOC101928386	101928386	https://www.ncbi.nlm.nih.gov/gene/?term=101928386
101928420	LINC01490	long intergenic non-protein coding RNA 1490	101928420	https://www.ncbi.nlm.nih.gov/gene/?term=101928420
101928424	LOC101928424	uncharacterized LOC101928424	101928424	https://www.ncbi.nlm.nih.gov/gene/?term=101928424
101928433	LOC101928433	uncharacterized LOC101928433	101928433	https://www.ncbi.nlm.nih.gov/gene/?term=101928433
101928435	LINC01700	long intergenic non-protein coding RNA 1700	101928435	https://www.ncbi.nlm.nih.gov/gene/?term=101928435
101928460	LINC01756	long intergenic non-protein coding RNA 1756	101928460	https://www.ncbi.nlm.nih.gov/gene/?term=101928460
101928464	ZNF433-AS1	ZNF433 and ZNF878 antisense RNA 1	101928464	https://www.ncbi.nlm.nih.gov/gene/?term=101928464
101928483	NALT1	NOTCH1 associated lncRNA in T cell acute lymphoblastic leukemia 1	101928483	https://www.ncbi.nlm.nih.gov/gene/?term=101928483
101928516	LOC101928516	uncharacterized LOC101928516	101928516	https://www.ncbi.nlm.nih.gov/gene/?term=101928516
101928521	LOC101928521	uncharacterized LOC101928521	101928521	https://www.ncbi.nlm.nih.gov/gene/?term=101928521
101928539	LINC02225	long intergenic non-protein coding RNA 2225	101928539	https://www.ncbi.nlm.nih.gov/gene/?term=101928539
101928545	SEPT7-AS1	SEPT7 antisense RNA 1 (head to head)	101928545	https://www.ncbi.nlm.nih.gov/gene/?term=101928545
101928580	P4HA3-AS1	P4HA3 antisense RNA 1	101928580	https://www.ncbi.nlm.nih.gov/gene/?term=101928580
101928597	LOC101928597	uncharacterized LOC101928597	101928597	https://www.ncbi.nlm.nih.gov/gene/?term=101928597
101928604	ZBTB46-AS1	ZBTB46 antisense RNA 1	101928604	https://www.ncbi.nlm.nih.gov/gene/?term=101928604
101928607	TRPM2-AS	TRPM2 antisense RNA	101928607	https://www.ncbi.nlm.nih.gov/gene/?term=101928607
101928614	LINC02189	long intergenic non-protein coding RNA 2189	101928614	https://www.ncbi.nlm.nih.gov/gene/?term=101928614
101928649	CTC-338M12.4	uncharacterized LOC101928649	101928649	https://www.ncbi.nlm.nih.gov/gene/?term=101928649
101928663	LOC101928663	uncharacterized LOC101928663	101928663	https://www.ncbi.nlm.nih.gov/gene/?term=101928663
101928689	LINC01424	long intergenic non-protein coding RNA 1424	101928689	https://www.ncbi.nlm.nih.gov/gene/?term=101928689
101928708	LOC101928708	uncharacterized LOC101928708	101928708	https://www.ncbi.nlm.nih.gov/gene/?term=101928708
101928730	LOC101928730	uncharacterized LOC101928730	101928730	https://www.ncbi.nlm.nih.gov/gene/?term=101928730
101928748	LOC101928748	uncharacterized LOC101928748	101928748	https://www.ncbi.nlm.nih.gov/gene/?term=101928748
101928762	LOC101928762	uncharacterized LOC101928762	101928762	https://www.ncbi.nlm.nih.gov/gene/?term=101928762
101928778	LINC01741	long intergenic non-protein coding RNA 1741	101928778	https://www.ncbi.nlm.nih.gov/gene/?term=101928778
101928797	LOC101928797	uncharacterized LOC101928797	101928797	https://www.ncbi.nlm.nih.gov/gene/?term=101928797
101928813	LOC101928813	uncharacterized LOC101928813	101928813	https://www.ncbi.nlm.nih.gov/gene/?term=101928813
101928833	LOC101928833	uncharacterized LOC101928833	101928833	https://www.ncbi.nlm.nih.gov/gene/?term=101928833
101928837	LOC101928837	uncharacterized LOC101928837	101928837	https://www.ncbi.nlm.nih.gov/gene/?term=101928837
101928844	LOC101928844	uncharacterized LOC101928844	101928844	https://www.ncbi.nlm.nih.gov/gene/?term=101928844
101928846	HIPK1-AS1	HIPK1 antisense RNA 1	101928846	https://www.ncbi.nlm.nih.gov/gene/?term=101928846
101928865	LOC101928865	uncharacterized LOC101928865	101928865	https://www.ncbi.nlm.nih.gov/gene/?term=101928865
101928869	GABRG3-AS1	GABRG3 antisense RNA 1	101928869	https://www.ncbi.nlm.nih.gov/gene/?term=101928869
101928877	LINC02436	long intergenic non-protein coding RNA 2436	101928877	https://www.ncbi.nlm.nih.gov/gene/?term=101928877
101928881	LOC101928881	uncharacterized LOC101928881	101928881	https://www.ncbi.nlm.nih.gov/gene/?term=101928881
101928909	LOC101928909	uncharacterized LOC101928909	101928909	https://www.ncbi.nlm.nih.gov/gene/?term=101928909
101928922	LINC00463	long intergenic non-protein coding RNA 463	101928922	https://www.ncbi.nlm.nih.gov/gene/?term=101928922
101928963	LOC101928963	uncharacterized LOC101928963	101928963	https://www.ncbi.nlm.nih.gov/gene/?term=101928963
101929007	LOC101929007	WAS/WASL-interacting protein family member 1	101929007	https://www.ncbi.nlm.nih.gov/gene/?term=101929007
101929019	LINC02270	long intergenic non-protein coding RNA 2270	101929019	https://www.ncbi.nlm.nih.gov/gene/?term=101929019
101929034	LINC02116	long intergenic non-protein coding RNA 2116	101929034	https://www.ncbi.nlm.nih.gov/gene/?term=101929034
101929050	LOC101929050	uncharacterized LOC101929050	101929050	https://www.ncbi.nlm.nih.gov/gene/?term=101929050
101929052	LINC00836	long intergenic non-protein coding RNA 836	101929052	https://www.ncbi.nlm.nih.gov/gene/?term=101929052
101929064	LOC101929064	uncharacterized LOC101929064	101929064	https://www.ncbi.nlm.nih.gov/gene/?term=101929064
101929076	LOC101929076	uncharacterized LOC101929076	101929076	https://www.ncbi.nlm.nih.gov/gene/?term=101929076
101929114	LOC101929114	uncharacterized LOC101929114	101929114	https://www.ncbi.nlm.nih.gov/gene/?term=101929114
